75|77
75|55
75|99
75|49
75|44
75|84
75|71
75|41
75|39
75|61
75|96
75|92
41|83
41|37
41|85
41|81
41|82
41|74
41|68
41|63
41|91
41|12
41|69
41|88
41|22
41|59
41|33
43|41
43|83
43|62
43|81
43|91
43|79
43|73
43|65
43|67
43|22
43|11
43|69
43|31
43|59
65|44
65|67
65|18
65|95
65|55
65|12
65|74
65|25
65|39
65|69
65|33
65|63
65|83
67|83
67|75
67|39
67|76
67|85
67|92
67|77
67|25
67|97
67|63
67|84
67|95
31|81
31|88
31|83
31|75
31|25
31|68
31|63
31|74
31|65
31|33
31|22
85|76
85|97
85|92
85|49
85|39
85|61
85|44
85|32
85|95
85|89
82|83
82|79
82|69
82|35
82|68
82|75
82|85
82|74
82|67
37|67
37|97
37|75
37|35
37|83
37|92
37|39
37|25
62|18
62|31
62|79
62|91
62|97
62|85
62|68
35|77
35|89
35|43
35|99
35|61
35|92
84|77
84|19
84|81
84|31
84|11
33|84
33|16
33|77
33|96
44|19
44|99
44|96
77|59
77|99
61|59

68,81,91,79,65,22,37,67,88,69,63,18,12,83,25,85,76,74,33,35,75,49,92
65,95,37,49,18,33,76,39,83,85,35,92,75,88,91,67,12,74,69,79,22
75,33,32,85,95,35,22,74,18,97,12,83,37,49,63,88,76,67,92,25,55,39,44
68,81,91,79,65,22,37,88,25,85,76,74,33,49,92
97,88,18,35,12,55,63,76,67,44,33,32,74,37,85,92,84
61,35,83,55,39,44,25,95,33,85,74,32,89,75,17,84,42
22,67,88,69,63,12,25,49,39,32,44
92,85,42,83,74,95,12,39,25,69,17
44,33,45,76,89,32,97,77,43
73,96,16,62,81,63,25
11,65,16,81,73
39,77,17,89,61,71,19,73,96,41,62,59,31
33,35,61,49,32,89,99,77,84,44,92
73,49,76,39,75,77,45,35,32
75,49,92,95,55,32,84,77,42,71,73,96,41
63,12,97,33,35,39,44,42,89
59,82,62,11,19,61,45,17,44,99,95,71,55,84,16
74,33,35,75,49,92,95,39,55,44,84,77,17,89,61,71,99,19,43,73,96
62,82,31,91,65,22,37,67,69,18,12,83,85
92,45,75,96,89,73,49,32,55,61,17,39,43,77,19,16,84,99,41
32,76,33,92,84,71,42,44,25,49,75,45,95,17,55,99,89,35,61,97,74
67,88,69,63,18,12,83,25,97,76,74,33,35,75,49,92,95,39,55,32,44,84,77
12,44,49,88,95,85,39,32,92,97,35,83,75,33,18,74,67,69,22
45,71,82,44,16,89,92,73,99,41,17,61,96,84,62,95,19
63,12,83,25,85,33,35,49,92,39,32,77,42
92,95,39,55,44,84,77,42,17,89,71,99,45,19,96,16,82
82,59,45,68,96,91,18,69,81
76,41,18,59,11,31,62,65,79
32,95,92,17,99,49,76,85,74,39,83
71,19,41,62,91,79,65,67,69
12,25,97,76,74,35,75,49,92,95,39,55,44,77,17
99,62,59,68,81,22,37,88,63
75,49,92,39,55,44,84,17,99,45,43,96,41
73,16,11,79,88,12,25
16,59,61,96,81,99,88,91,71,45,11,19,67,31,37,73,82
71,61,16,37,67,99,45,89,19
96,44,68,32,11,31,71,84,73,61,81,42,17,45,16
37,68,62,82,59,11,31,63,22,25,97,91,81,88,79
19,62,61,41,49,96,99,43,77,11,73,55,92,42,95
97,74,35,75,49,92,39,55,32,84,77,42,17,89,61,99,45,19,43
79,63,88,67,81,59,33,97,31,75,85,25,91,35,68,83,76,12,22
37,18,68,81,63,83,33,76,74,12,75
16,11,41,62,82,59,31,68,81,91,79,65,22,37,67,88,69,85,97
68,81,91,79,22,37,67,69,83,85,74,33,35,75,92
99,74,33,19,89,84,92,49,73,44,76,43,95,61,39,55,42,32,71,45,75
45,19,43,73,96,16,11,41,62,82,59,31,91,79,65,37,67,88,69,63,18
68,81,91,79,65,22,37,67,18,83,25,97,76,33,49
39,35,71,89,49,42,95,73,45,19,92,17,55,74,77,96,61,33,84
68,79,37,69,18,12,97,74,35,75,92
59,17,89,19,61,44,11,77,42,45,62,73,84,16,96,82,41,39,55,31,99,71,43
17,71,99,43,73,96,16,41,59,68,81,22,37
62,82,91,65,22,37,69,63,18,12,83,76,33
63,12,83,31,67,62,22,68,81,82,88,97,37,91,79,25,41,16,85,11,18,59,65
95,39,55,32,44,89,61,71,99,45,96,11,62
84,49,44,42,89,99,45,73,39,17,43,75,96,92,77,35,55,61,33,95,32,74,19
95,44,89,71,99,45,43,96,16
41,81,65,67,88,63,18,25,85,76,74
44,12,35,18,69,92,17
63,18,12,83,25,85,97,76,74,33,35,75,49,95,39,55,32,44,84,77,42,17,89
19,73,59,79,67,63,12
76,35,75,49,92,95,39,55,32,44,84,77,42,17,71,45,19,43,73
92,55,61,99,43
99,11,41,68,88,69,63
85,65,25,37,59,31,88
22,37,67,88,69,63,18,12,83,25,85,97,76,74,33,35,75,49,92,95,55,32,44
96,16,11,62,82,31,91,79,65,22,67,88,63,18,12,83,85
77,42,89,61,45,73,11,62,82,59,81,79,65
99,43,11,41,62,82,68,79,65,37,88,69,63
59,99,31,79,89,43,17,61,82,16,71,96,65,73,62,68,81,91,22,37,41
41,62,32,39,84,77,82,96,19,99,17,16,71,45,43,95,73
74,35,85,92,63,37,18,83,22,25,69,79,67,95,91,76,75,65,81,97,33,49,12
69,91,41,79,63,16,11,85,97,81,88
41,82,59,31,65,67,88
19,11,41,81,91,18,12
77,61,31,19,73,42,79,68,65,17,71
12,83,25,85,97,74,33,35,49,92,95,55,44,84,42
43,89,95,11,39,32,77,17,44,45,19,55,75,35,96,61,42,16,71,84,99
95,39,44,84,77,42,89,61,71,45,19,43,73,96,16,41,62,82,59
12,91,62,67,33,31,25
79,22,37,88,69,63,83,97,55
17,82,77,41,11,62,43,45,71,99,91,96,73
19,43,73,41,62,59,31,81,91,79,37,69,12
11,41,62,59,81,91,22,67,88
33,97,89,35,83,12,92,77,55,61,71,49,76,25,44,17,75,95,32,42,84
77,19,84,44,45,55,39,17,74,99,61,85,42,49,32
61,71,99,45,19,43,96,16,11,41,62,82,59,31,68,81,91,79,65,22,37,67,88
12,74,85,49,67,97,35,33,92,55,75,22,25,18,76,39,88,63,65,32,83
59,68,91,65,22,37,67,88,63,18,12,83,25,97,74,33,75
91,62,79,69,63,74,25,59,12,31,81
91,22,37,63,18,12,85,75,92,95,39
99,65,17,22,71,73,89,37,45,31,41,81,91,16,79
44,83,75,33,39,25,61,35,32,18,49,42,92,95,77,12,55
83,85,76,92,55
74,33,35,75,49,92,95,55,32,44,77,42,17,89,61,71,99,45,19,73,96
11,41,62,82,59,31,68,91,79,65,22,37,67,88,69,63,18,12,83,25,85,97,76
81,71,89,16,41,44,17,73,68,91,82,62,45
63,12,39,76,97,95,37,55,49,18,67,35,92,65,33,22,32
42,17,71,99,45,43,73,96,16,11,41,62,31,68,81,91,79,65,22
67,97,76,33,35,49,95
39,84,42,17,89,45,41
76,12,44,74,84,49,39,89,92
84,45,71,79,89,82,73,59,61,81,41,31,62,42,96
99,59,96,79,91,11,81,31,45,77,42,61,82,17,89,68,84,16,71
18,12,83,85,97,76,74,33,35,75,49,92,95,39,55,32,44,77,42,17,89
96,75,95,55,84,77,41
17,61,19,91,41,82,31,16,81,11,65,62,96,43,99
59,97,67,81,76,74,75,35,25,85,91,33,83,65,69,18,88
11,31,81,91,37,19,68,62,67,16,79
65,37,59,62,12,82,88
42,77,16,11,99,17,68,31,45,65,89,73,19,91,81,61,62,82,59
33,83,84,92,55,99,25,75,44,77,61
82,71,96,73,43,99,45,81,37,22,68,79,69,59,88,67,31,19,16,11,91
65,97,33,91,63,85,39,74,83,18,22,92,12,25,49,95,37,35,75
71,99,45,19,43,73,96,16,11,41,62,82,31,68,81,91,79,22,67,88,69
81,12,76,74,33
59,31,81,91,79,65,22,67,88,69,63,18,12,83,25,97,76,74,33
88,12,74,31,22,76,59,75,18
99,41,82,68,81
65,79,73,61,89,41,81,16,67,71,59,45,62,37,31
99,49,43,39,89,71,32,45,19,44,92
99,45,19,43,96,16,11,41,62,82,59,31,68,81,91,79,65,22,37,67,88,69,63
97,35,49,39,55,84,77,42,89,71,43
25,12,74,76,55,39,17,85,69,44,84,97,42,49,18
95,43,17,61,59,99,55,39,42,96,73,41,44
22,88,97,76,33,35,95,32,44
41,62,82,31,68,81,65,37,69,83,25,85,97
71,44,42,49,97,92,76,12,95,55,61,32,35
33,35,75,49,92,95,39,55,32,44,77,42,17,89,61,71,99,45,19,43,73,96,16
67,22,16,73,61,11,88,71,31,65,19,82,68
39,95,37,22,55,33,63,74,32,65,76,18,75,49,69,35,83,85,67,97,88
35,75,18,22,95,85,44
41,55,49,89,39,77,75,19,95,73,16,42,96,32,99,44,43,11,17,84,71,92,45
12,95,18,39,92,35,74,85,37,91,49,69,76,65,75,22,33,83,97
73,82,91,61,62,16,68,71,42,22,17
79,65,37,67,88,69,63,18,83,25,85,97,76,33,92,95,55
81,91,65,37,88,69,63,18,12,83,25,85,97,76,74,35,75,92,95
35,97,85,91,18,12,95,65,75,25,81,69,79,83,33
74,75,68,79,85
33,55,43,84,61,45,44,42,19,92,16,35,17,73,95,71,96
25,85,97,76,74,35,75,49,92,95,39,55,32,44,84,77,42,17,89,61,71,99,45
85,91,59,79,31,37,68,88,18,69,74,67,83,65,33,12,22,75,25
96,91,41,82,71,73,68,31,42,61,11,89,84
95,32,44,42,89,61,16,41,59
16,81,32,68,73,89,42,44,45
41,81,19,79,77,61,84
12,83,25,95,32,77,17,61,71
39,55,32,44,84,17,89,71,99,45,19,43,73,96,16,11,41,62,82,59,31
79,25,63,75,95,37,83,18,88,85,81,65,49,22,33,35,76,92,91,97,67
89,19,11,96,59,42,77,81,31,41,65
69,63,18,12,83,25,85,97,74,33,75,49,92,39,55,32,44,84,77,42,17
69,97,42,44,77,74,95,35,84,55,83,39,12,63,49,75,33,18,32,88,85,25,92
25,85,97,76,74,33,35,75,92,95,39,55,32,44,84,77,42,17,89,61,71,99,45
41,79,31,16,84,45,61,77,96,17,62,73,43,11,82,71,99,59,19,68,89
32,44,77,17,89,61,99,45,19,43,73,96,16,11,41,62,59,31,68
19,43,82,42,68,96,17,61,16,99,45,62,44,73,55,31,11,41,71,89,77,84,59
22,31,16,83,62,79,67,37,63,69,88,73,18
83,76,79,37,92,12,22,55,75,18,63,25,88,85,33,74,97
89,76,71,19,73,61,55,35,77,75,95
41,22,74,18,97,79,88
41,31,68,81,79,63,12
43,31,73,84,77,91,62,16,89,81,99,96,68,17,61,59,45,41,42
88,42,85,95,18,12,84,77,76,33,49,44,39
92,95,39,55,44,77,42,89,61,71,19,62,82
43,88,91,67,73,82,65,71,45
42,77,97,89,92,85,76,49,39,32,71,74,75
32,41,16,55,11,82,62,68,71,44,59,42,84
91,79,59,99,69,31,96,81,68,19,82,67,73,62,11,37,16,41,45
44,45,59,55,71,11,77,42,68,17,89,31,82,99,16,84,32,43,96,19,62
16,11,41,62,82,59,31,68,81,65,22,37,67,88,69,18,25,85,97
69,88,31,73,62,81,41,99,43,16,19,22,59,67,68
69,37,83,62,63,79,81,11,85,97,16,12,88,68,59,65,22,31,18
33,35,39,32,44,77,17,61,16
31,79,65,18,12,25,74,35,49
82,59,68,22,37,67,18,85,97,74,33
79,65,67,69,63,18,12,83,25,85,97,76,74,35,49,39,55
71,96,41,62,31,37,69
91,79,65,22,37,67,88,69,63,18,12,25,85,97,76,74,33,35,75,49,92,95,39
65,91,18,88,96,59,11,25,69,62,67,68,41,85,22
74,33,35,75,49,92,95,39,55,32,44,84,77,42,17,89,61,99,45,19,43,73,96
71,99,45,19,43,73,96,16,11,41,62,82,59,31,68,81,79,22,37,67,88
37,73,65,89,79,59,17,68,41,61,62
61,19,92,97,33,55,75,45,85,42,71,49,74,84,17,35,76,39,77
97,76,74,33,75,49,92,39,55,32,44,84,77,42,17,61,71,99,45,19,43
69,18,12,85,97,76,74,75,39,55,44,84,17
99,84,89,77,19,39,61,55,62,17,45,41,32,11,44,43,16,71,95,73,96
44,49,75,32,63
19,45,68,31,67,91,18,11,65,73,59
37,49,12,83,75,67,85,18,44,97,88,33,32,92,63,95,55,84,69
42,73,17,79,31,22,45,62,68,43,19,71,81,16,96,99,91,61,11,82,65
32,85,12,42,97,63,33,69,88,18,49
25,61,89,33,85,18,49,32,39,17,75,84,12
85,97,76,35,75,49,92,95,39,55,32,44,42,61,71,99,19
32,42,25,76,92,35,88
91,88,97,81,67,74,31,79,69,22,37,59,25,41,18,65,76,82,83
25,85,74,33,35,49,92,95,55,32,44,42,17,99,45
77,49,88,97,12,55,95,69,76,75,67,32,85,83,84,33,74,18,25
95,39,55,44,84,77,42,89,45,43,96,16,41,82,59
82,96,73,59,32,81,61
83,25,85,33,35,75,32,44,17
41,17,99,42,45,55,68,44,73
11,82,81,88,12,97,76
75,95,55,32,44,84,77,17,89,61,71,99,19,73,96,11,41
31,68,81,91,79,22,67,88,69,63,12,83,25,85,97,76,74,33,35,75,49
